ID,LABEL
2996,5
2997,2
2998,1
2999,7
3000,0
3001,9
3002,3
3003,8
3004,4
3005,3
3006,2
3007,5
3008,4
3009,4
3010,3
3011,9
3012,1
3013,1
3014,1
3015,3
3016,6
3017,1
3018,6
3019,2
3020,3
3021,0
3022,1
3023,0
3024,9
3025,8
3026,6
3027,8
3028,9
3029,8
3030,1
3031,5
3032,6
3033,8
3034,8
3035,9
3036,2
3037,6
3038,4
3039,1
3040,8
3041,1
3042,8
3043,7
3044,0
3045,5
3046,2
3047,1
3048,1
3049,7
3050,6
3051,2
3052,3
3053,6
3054,6
3055,4
3056,7
3057,6
3058,1
3059,6
3060,2
3061,4
3062,9
3063,9
3064,5
3065,4
3066,3
3067,6
3068,7
3069,6
3070,3
3071,3
3072,6
3073,9
3074,8
3075,5
3076,6
3077,8
3078,8
3079,8
3080,6
3081,5
3082,7
3083,7
3084,7
3085,9
3086,7
3087,6
3088,5
3089,7
3090,3
3091,6
3092,7
3093,8
3094,7
3095,6
3096,1
3097,5
3098,1
3099,3
3100,5
3101,6
3102,5
3103,4
3104,4
3105,2
3106,6
3107,7
3108,9
3109,3
3110,9
3111,6
3112,8
3113,2
3114,1
3115,4
3116,5
3117,8
3118,5
3119,9
3120,5
3121,0
3122,6
3123,3
3124,2
3125,2
3126,2
3127,5
3128,2
3129,6
3130,8
3131,4
3132,8
3133,5
3134,0
3135,7
3136,1
3137,0
3138,7
3139,1
3140,5
3141,0
3142,8
3143,0
3144,9
3145,1
3146,5
3147,9
3148,2
3149,4
3150,4
3151,9
3152,6
3153,7
3154,7
3155,8
3156,2
3157,4
3158,8
3159,2
3160,6
3161,5
3162,0
3163,4
3164,1
3165,8
3166,4
3167,3
3168,8
3169,9
3170,6
3171,5
3172,5
3173,7
3174,7
3175,6
3176,6
3177,4
3178,1
3179,0
3180,5
3181,7
3182,4
3183,6
3184,0
3185,9
3186,0
3187,5
3188,5
3189,6
3190,8
3191,0
3192,9
3193,0
3194,2
3195,1
3196,9
3197,6
3198,3
3199,6
3200,2
3201,5
3202,7
3203,5
3204,4
3205,9
3206,0
3207,8
3208,1
3209,2
3210,2
3211,2
3212,1
3213,1
3214,5
3215,8
3216,8
3217,7
3218,2
3219,7
3220,2
3221,1
3222,1
3223,1
3224,4
3225,2
3226,7
3227,9
3228,1
3229,7
3230,4
3231,0
3232,2
3233,6
3234,6
3235,7
3236,3
3237,1
3238,9
3239,8
3240,9
3241,3
3242,7
3243,9
3244,7
3245,9
3246,7
3247,8
3248,2
3249,9
3250,6
3251,2
3252,4
3253,4
3254,1
3255,6
3256,6
3257,2
3258,1
3259,6
3260,6
3261,2
3262,2
3263,3
3264,8
3265,7
3266,8
3267,2
3268,8
3269,3
3270,7
3271,1
3272,2
3273,2
3274,3
3275,1
3276,7
3277,5
3278,4
3279,0
3280,5
3281,7
3282,6
3283,6
3284,6
3285,0
3286,9
3287,4
3288,1
3289,8
3290,9
3291,1
3292,8
3293,6
3294,1
3295,9
3296,2
3297,7
3298,2
3299,7
3300,2
3301,7
3302,1
3303,7
3304,0
3305,5
3306,0
3307,0
3308,5
3309,4
3310,6
3311,4
3312,5
3313,9
3314,7
3315,4
3316,5
3317,7
3318,6
3319,4
3320,9
3321,5
3322,3
3323,7
3324,9
3325,9
3326,8
3327,7
3328,7
3329,2
3330,4
3331,5
3332,3
3333,7
3334,8
3335,1
3336,5
3337,4
3338,5
3339,8
3340,5
3341,2
3342,9
3343,8
3344,3
3345,8
3346,0
3347,3
3348,7
3349,0
3350,7
3351,5
3352,5
3353,0
3354,0
3355,8
3356,6
3357,4
3358,5
3359,4
3360,0
3361,4
3362,2
3363,0
3364,9
3365,7
3366,4
3367,0
3368,4
3369,2
3370,8
3371,0
3372,2
3373,1
3374,2
3375,8
3376,7
3377,7
3378,7
3379,1
3380,7
3381,7
3382,0
3383,1
3384,7
3385,6
3386,2
3387,1
3388,8
3389,8
3390,9
3391,1
3392,3
3393,1
3394,1
3395,2
3396,1
3397,4
3398,4
3399,5
3400,1
3401,7
3402,6
3403,7
3404,0
3405,9
3406,5
3407,5
3408,8
3409,2
3410,8
3411,3
3412,6
3413,3
3414,8
3415,2
3416,2
3417,7
3418,5
3419,6
3420,4
3421,2
3422,0
3423,9
3424,2
3425,7
3426,5
3427,9
3428,6
3429,0
3430,6
3431,3
3432,8
3433,1
3434,2
3435,1
3436,9
3437,1
3438,0
3439,4
3440,3
3441,0
3442,2
3443,2
3444,4
3445,4
3446,1
3447,2
3448,5
3449,3
3450,5
3451,7
3452,8
3453,9
3454,1
3455,4
3456,2
3457,9
3458,9
3459,4
3460,4
3461,8
3462,9
3463,0
3464,9
3465,8
3466,2
3467,4
3468,8
3469,1
3470,0
3471,8
3472,0
3473,2
3474,6
3475,6
3476,7
3477,6
3478,9
3479,0
3480,2
3481,4
3482,8
3483,7
3484,7
3485,1
3486,7
3487,4
3488,9
3489,1
3490,7
3491,4
3492,3
3493,7
3494,3
3495,8
3496,8
3497,5
3498,5
3499,3
3500,8
3501,2
3502,8
3503,8
3504,0
3505,5
3506,0
3507,2
3508,5
3509,0
3510,9
3511,1
3512,2
3513,5
3514,2
3515,4
3516,1
3517,5
3518,7
3519,2
3520,8
3521,0
3522,1
3523,6
3524,7
3525,2
3526,8
3527,1
3528,8
3529,8
3530,8
3531,1
3532,2
3533,5
3534,8
3535,6
3536,1
3537,0
3538,3
3539,9
3540,7
3541,0
3542,5
3543,4
3544,8
3545,8
3546,0
3547,0
3548,8
3549,7
3550,3
3551,5
3552,2
3553,2
3554,4
3555,8
3556,0
3557,7
3558,5
3559,8
3560,8
3561,6
3562,2
3563,1
3564,1
3565,9
3566,4
3567,6
3568,1
3569,5
3570,6
3571,0
3572,0
3573,7
3574,8
3575,8
3576,3
3577,6
3578,8
3579,3
3580,7
3581,5
3582,6
3583,3
3584,0
3585,5
3586,9
3587,0
3588,7
3589,0
3590,6
3591,7
3592,1
3593,1
3594,6
3595,2
3596,3
3597,7
3598,8
3599,1
3600,7
3601,1
3602,3
3603,4
3604,9
3605,8
3606,9
3607,1
3608,8
3609,1
3610,5
3611,4
3612,2
3613,7
3614,6
3615,0
3616,3
3617,0
3618,1
3619,3
3620,4
3621,9
3622,9
3623,1
3624,7
3625,8
3626,7
3627,9
3628,4
3629,9
3630,6
3631,5
3632,2
3633,3
3634,5
3635,8
3636,8
3637,5
3638,2
3639,8
3640,1
3641,1
3642,5
3643,0
3644,4
3645,1
3646,0
3647,8
3648,5
3649,4
3650,4
3651,4
3652,9
3653,0
3654,7
3655,1
3656,1
3657,8
3658,3
3659,3
3660,7
3661,7
3662,5
3663,2
3664,5
3665,3
3666,1
3667,2
3668,0
3669,3
3670,6
3671,0
3672,5
3673,0
3674,1
3675,1
3676,0
3677,2
3678,7
3679,6
3680,2
3681,8
3682,6
3683,6
3684,2
3685,9
3686,5
3687,7
3688,7
3689,6
3690,9
3691,4
3692,5
3693,9
3694,7
3695,5
3696,5
3697,6
3698,0
3699,5
3700,5
3701,0
3702,4
3703,4
3704,1
3705,2
3706,7
3707,9
3708,2
3709,3
3710,3
3711,3
3712,5
3713,3
3714,7
3715,7
3716,2
3717,0
3718,0
3719,5
3720,4
3721,3
3722,5
3723,4
3724,9
3725,2
3726,1
3727,4
3728,5
3729,1
3730,7
3731,1
3732,3
3733,8
3734,8
3735,2
3736,0
3737,5
3738,5
3739,6
3740,2
3741,3
3742,2
3743,8
3744,6
3745,1
3746,7
3747,1
3748,7
3749,5
3750,6
3751,0
3752,4
3753,0
3754,5
3755,0
3756,6
3757,9
3758,9
3759,9
3760,8
3761,5
3762,5
3763,2
3764,1
3765,7
3766,0
3767,6
3768,7
3769,7
3770,9
3771,8
3772,1
3773,7
3774,9
3775,2
3776,3
3777,5
3778,2
3779,5
3780,7
3781,3
3782,6
3783,2
3784,1
3785,4
3786,1
3787,9
3788,5
3789,7
3790,1
3791,3
3792,5
3793,2
3794,6
3795,8
3796,1
3797,0
3798,9
3799,5
3800,0
3801,5
3802,3
3803,5
3804,2
3805,7
3806,0
3807,8
3808,6
3809,2
3810,1
3811,9
3812,2
3813,2
3814,7
3815,6
3816,5
3817,5
3818,1
3819,0
3820,2
3821,2
3822,7
3823,9
3824,6
3825,9
3826,2
3827,0
3828,5
3829,6
3830,1
3831,4
3832,2
3833,8
3834,3
3835,6
3836,8
3837,8
3838,4
3839,7
3840,2
3841,3
3842,3
3843,6
3844,1
3845,1
3846,8
3847,7
3848,4
3849,8
3850,2
3851,9
3852,3
3853,2
3854,4
3855,3
3856,9
3857,9
3858,7
3859,0
3860,0
3861,6
3862,8
3863,0
3864,5
3865,7
3866,8
3867,1
3868,6
3869,8
3870,4
3871,0
3872,3
3873,1
3874,3
3875,0
3876,4
3877,3
3878,1
3879,7
3880,7
3881,3
3882,6
3883,4
3884,5
3885,1
3886,1
3887,3
3888,1
3889,3
3890,4
3891,7
3892,0
3893,1
3894,0
3895,6
3896,0
3897,0
3898,4
3899,0
3900,3
3901,1
3902,0
3903,8
3904,5
3905,7
3906,1
3907,6
3908,4
3909,5
3910,6
3911,1
3912,8
3913,1
3914,3
3915,6
3916,0
3917,3
3918,1
3919,3
3920,5
3921,6
3922,1
3923,6
3924,8
3925,6
3926,5
3927,7
3928,1
3929,3
3930,1
3931,7
3932,3
3933,3
3934,1
3935,1
3936,7
3937,3
3938,9
3939,8
3940,8
3941,6
3942,1
3943,0
3944,0
3945,0
3946,0
3947,2
3948,9
3949,0
3950,9
3951,2
3952,2
3953,4
3954,3
3955,2
3956,3
3957,9
3958,2
3959,1
3960,5
3961,6
3962,1
3963,5
3964,5
3965,3
3966,1
3967,5
3968,1
3969,8
3970,4
3971,7
3972,4
3973,9
3974,6
3975,1
3976,0
3977,7
3978,3
3979,4
3980,5
3981,5
3982,3
3983,2
3984,2
3985,2
3986,1
3987,3
3988,3
3989,0
3990,9
3991,9
3992,2
3993,5
3994,0
3995,5
3996,7
3997,5
3998,3
3999,6
4000,1
4001,7
4002,1
4003,9
4004,9
4005,0
4006,7
4007,9
4008,8
4009,9
4010,9
4011,9
4012,2
4013,0
4014,4
4015,0
4016,8
4017,8
4018,3
4019,9
4020,7
4021,3
4022,5
4023,2
4024,2
4025,0
4026,5
4027,4
4028,9
4029,5
4030,3
4031,5
4032,5
4033,5
4034,3
4035,6
4036,1
4037,7
4038,3
4039,3
4040,9
4041,8
4042,2
4043,9
4044,5
4045,2
4046,1
4047,2
4048,6
4049,4
4050,9
4051,3
4052,3
4053,2
4054,7
4055,4
4056,0
4057,5
4058,5
4059,2
4060,4
4061,2
4062,9
4063,9
4064,0
4065,1
4066,2
4067,1
4068,8
4069,7
4070,6
4071,9
4072,0
4073,7
4074,0
4075,7
4076,0
4077,2
4078,5
4079,8
4080,1
4081,4
4082,3
4083,1
4084,7
4085,6
4086,5
4087,1
4088,0
4089,7
4090,3
4091,9
4092,6
4093,9
4094,9
4095,6
4096,4
4097,8
4098,2
4099,6
4100,2
4101,7
4102,0
4103,8
4104,5
4105,1
4106,0
4107,6
4108,2
4109,2
4110,2
4111,4
4112,2
4113,9
4114,1
4115,0
4116,9
4117,1
4118,9
4119,8
4120,0
4121,1
4122,7
4123,2
4124,3
4125,4
4126,1
4127,1
4128,1
4129,9
4130,0
4131,3
4132,1
4133,0
4134,3
4135,3
4136,9
4137,1
4138,8
4139,1
4140,7
4141,2
4142,8
4143,1
4144,9
4145,2
4146,2
4147,0
4148,2
4149,8
4150,8
4151,8
4152,1
4153,9
4154,2
4155,3
4156,3
4157,1
4158,3
4159,6
4160,8
4161,9
4162,9
4163,7
4164,8
4165,8
4166,7
4167,1
4168,1
4169,1
4170,4
4171,1
4172,7
4173,0
4174,8
4175,0
4176,8
4177,3
4178,2
4179,2
4180,3
4181,0
4182,8
4183,9
4184,6
4185,8
4186,3
4187,2
4188,6
4189,6
4190,3
4191,3
4192,0
4193,1
4194,6
4195,2
4196,9
4197,0
4198,2
4199,1
4200,3
4201,0
4202,8
4203,9
4204,5
4205,1
4206,9
4207,2
4208,3
4209,5
4210,1
4211,3
4212,9
4213,3
4214,7
4215,6
4216,5
4217,2
4218,4
4219,6
4220,3
4221,7
4222,3
4223,0
4224,0
4225,8
4226,0
4227,9
4228,1
4229,3
4230,9
4231,7
4232,7
4233,0
4234,7
4235,2
4236,4
4237,2
4238,4
4239,6
4240,7
4241,5
4242,6
4243,2
4244,9
4245,1
4246,9
4247,3
4248,3
4249,8
4250,8
4251,3
4252,7
4253,5
4254,1
4255,0
4256,9
4257,7
4258,2
4259,7
4260,9
4261,9
4262,4
4263,3
4264,2
4265,4
4266,6
4267,3
4268,0
4269,5
4270,0
4271,9
4272,3
4273,4
4274,7
4275,2
4276,7
4277,6
4278,9
4279,2
4280,9
4281,5
4282,9
4283,0
4284,2
4285,1
4286,9
4287,7
4288,2
4289,2
4290,7
4291,8
4292,5
4293,0
4294,4
4295,6
4296,4
4297,2
4298,4
4299,3
4300,0
4301,8
4302,2
4303,3
4304,7
4305,2
4306,2
4307,5
4308,2
4309,7
4310,4
4311,2
4312,5
4313,3
4314,9
4315,8
4316,0
4317,4
4318,2
4319,7
4320,8
4321,8
4322,0
4323,6
4324,1
4325,8
4326,9
4327,7
4328,6
4329,7
4330,5
4331,1
4332,6
4333,5
4334,7
4335,6
4336,1
4337,0
4338,3
4339,4
4340,4
4341,9
4342,7
4343,7
4344,6
4345,6
4346,9
4347,3
4348,5
4349,1
4350,6
4351,7
4352,1
4353,2
4354,5
4355,2
4356,1
4357,8
4358,1
4359,5
4360,1
4361,6
4362,1
4363,7
4364,6
4365,7
4366,5
4367,5
4368,3
4369,1
4370,9
4371,7
4372,9
4373,9
4374,5
4375,2
4376,9
4377,2
4378,1
4379,5
4380,9
4381,8
4382,9
4383,2
4384,7
4385,7
4386,5
4387,7
4388,6
4389,3
4390,5
4391,1
4392,3
4393,0
4394,9
4395,1
4396,8
4397,6
4398,2
4399,8
4400,8
4401,9
4402,2
4403,8
4404,4
4405,9
4406,9
4407,6
4408,3
4409,7
4410,4
4411,9
4412,6
4413,3
4414,1
4415,2
4416,6
4417,0
4418,3
4419,5
4420,8
4421,3
4422,1
4423,8
4424,5
4425,9
4426,9
4427,7
4428,2
4429,9
4430,2
4431,1
4432,5
4433,8
4434,1
4435,1
4436,1
4437,8
4438,4
4439,2
4440,0
4441,1
4442,6
4443,5
4444,5
4445,3
4446,9
4447,5
4448,9
4449,2
4450,1
4451,3
4452,4
4453,0
4454,2
4455,1
4456,8
4457,5
4458,2
4459,6
4460,6
4461,1
4462,5
4463,6
4464,9
4465,1
4466,1
4467,1
4468,6
4469,8
4470,3
4471,9
4472,9
4473,8
4474,6
4475,4
4476,6
4477,6
4478,8
4479,1
4480,0
4481,2
4482,8
4483,2
4484,4
4485,6
4486,1
4487,5
4488,8
4489,6
4490,7
4491,5
4492,4
4493,2
4494,4
4495,5
4496,8
4497,7
4498,4
4499,4
4500,3
4501,7
4502,2
4503,2
4504,2
4505,3
4506,1
4507,8
4508,6
4509,2
4510,5
4511,7
4512,1
4513,6
4514,2
4515,8
4516,8
4517,6
4518,2
4519,8
4520,0
4521,9
4522,6
4523,6
4524,9
4525,9
4526,5
4527,4
4528,5
4529,3
4530,8
4531,1
4532,3
4533,7
4534,1
4535,8
4536,1
4537,4
4538,3
4539,7
4540,0
4541,6
4542,9
4543,5
4544,2
4545,9
4546,0
4547,5
4548,6
4549,4
4550,9
4551,7
4552,5
4553,0
4554,0
4555,7
4556,2
4557,4
4558,9
4559,0
4560,2
4561,7
4562,8
4563,5
4564,3
4565,6
4566,3
4567,6
4568,2
4569,2
4570,5
4571,9
4572,3
4573,3
4574,5
4575,6
4576,2
4577,9
4578,0
4579,4
4580,4
4581,7
4582,8
4583,8
4584,4
4585,0
4586,6
4587,4
4588,0
4589,6
4590,9
4591,8
4592,5
4593,9
4594,8
4595,6
4596,7
4597,3
4598,5
4599,9
4600,8
4601,5
4602,7
4603,1
4604,9
4605,4
4606,6
4607,5
4608,1
4609,0
4610,3
4611,4
4612,8
4613,6
4614,7
4615,5
4616,3
4617,9
4618,8
4619,0
4620,8
4621,5
4622,2
4623,3
4624,3
4625,3
4626,5
4627,2
4628,8
4629,6
4630,6
4631,3
4632,0
4633,9
4634,2
4635,9
4636,9
4637,8
4638,1
4639,1
4640,4
4641,8
4642,7
4643,9
4644,1
4645,6
4646,6
4647,9
4648,9
4649,2
4650,6
4651,2
4652,3
4653,4
4654,0
4655,1
4656,7
4657,3
4658,0
4659,3
4660,5
4661,9
4662,5
4663,6
4664,9
4665,8
4666,6
4667,3
4668,1
4669,7
4670,0
4671,7
4672,9
4673,2
4674,9
4675,0
4676,9
4677,2
4678,1
4679,3
4680,7
4681,5
4682,6
4683,9
4684,2
4685,8
4686,9
4687,4
4688,5
4689,3
4690,7
4691,8
4692,5
4693,5
4694,6
4695,8
4696,4
4697,3
4698,8
4699,6
4700,3
4701,0
4702,2
4703,8
4704,0
4705,6
4706,8
4707,7
4708,0
4709,6
4710,5
4711,1
4712,4
4713,8
4714,4
4715,7
4716,8
4717,6
4718,2
4719,5
4720,6
4721,9
4722,1
4723,7
4724,6
4725,2
4726,8
4727,9
4728,7
4729,8
4730,2
4731,8
4732,6
4733,5
4734,6
4735,4
4736,0
4737,2
4738,3
4739,0
4740,2
4741,2
4742,1
4743,0
4744,4
4745,2
4746,5
4747,5
4748,4
4749,1
4750,4
4751,7
4752,3
4753,1
4754,2
4755,1
4756,6
4757,6
4758,1
4759,6
4760,9
4761,1
4762,5
4763,9
4764,8
4765,8
4766,3
4767,1
4768,4
4769,5
4770,4
4771,0
4772,4
4773,7
4774,2
4775,7
4776,1
4777,2
4778,7
4779,5
4780,0
4781,7
4782,5
4783,2
4784,1
4785,5
4786,9
4787,1
4788,3
4789,9
4790,4
4791,4
4792,5
4793,2
4794,4
4795,8
4796,5
4797,9
4798,1
4799,4
4800,3
4801,1
4802,9
4803,1
4804,3
4805,8
4806,0
4807,1
4808,8
4809,5
4810,4
4811,4
4812,7
4813,1
4814,7
4815,9
4816,9
4817,1
4818,1
4819,6
4820,0
4821,9
4822,2
4823,2
4824,6
4825,7
4826,0
4827,0
4828,9
4829,9
4830,3
4831,7
4832,9
4833,3
4834,8
4835,7
4836,9
4837,0
4838,9
4839,6
4840,8
4841,5
4842,1
4843,4
4844,3
4845,4
4846,0
4847,6
4848,7
4849,9
4850,5
4851,2
4852,8
4853,6
4854,2
4855,4
4856,9
4857,9
4858,3
4859,9
4860,7
4861,3
4862,1
4863,4
4864,1
4865,8
4866,1
4867,2
4868,6
4869,8
4870,2
4871,7
4872,6
4873,7
4874,4
4875,8
4876,3
4877,0
4878,8
4879,8
4880,2
4881,1
4882,8
4883,0
4884,8
4885,7
4886,5
4887,7
4888,8
4889,6
4890,5
4891,8
4892,7
4893,6
4894,5
4895,9
4896,7
4897,7
4898,4
4899,5
4900,4
4901,2
4902,3
4903,9
4904,9
4905,6
4906,8
4907,6
4908,7
4909,0
4910,2
4911,4
4912,0
4913,6
4914,8
4915,1
4916,2
4917,6
4918,3
4919,3
4920,7
4921,5
4922,7
4923,3
4924,5
4925,3
4926,4
4927,1
4928,8
4929,3
4930,5
4931,3
4932,6
4933,5
4934,9
4935,1
4936,4
4937,6
4938,1
4939,0
4940,1
4941,3
4942,1
4943,5
4944,5
4945,0
4946,6
4947,3
4948,3
4949,4
4950,5
4951,1
4952,9
4953,0
4954,7
4955,9
4956,8
4957,2
4958,2
4959,7
4960,2
4961,0
4962,8
4963,8
4964,9
4965,3
4966,9
4967,3
4968,4
4969,7
4970,9
4971,0
4972,8
4973,2
4974,9
4975,2
4976,6
4977,1
4978,5
4979,0
4980,1
4981,4
4982,4
4983,7
4984,8
4985,7
4986,7
4987,6
4988,8
4989,9
4990,8
4991,8
4992,1
4993,4
4994,7
4995,6
4996,8
4997,4
4998,0
4999,0
5000,9
5001,1
5002,2
5003,3
5004,2
5005,3
5006,8
5007,4
5008,9
5009,7
5010,8
5011,9
5012,6
5013,4
5014,1
5015,9
5016,1
5017,9
5018,7
5019,2
5020,9
5021,9
5022,9
5023,7
5024,0
5025,6
5026,2
5027,7
5028,2
5029,8
5030,9
5031,5
5032,9
5033,0
5034,0
5035,7
5036,4
5037,9
5038,5
5039,0
5040,8
5041,5
5042,0
5043,1
5044,3
5045,2
5046,1
5047,8
5048,8
5049,4
5050,4
5051,2
5052,0
5053,5
5054,4
5055,4
5056,5
5057,7
5058,5
5059,7
5060,3
5061,7
5062,6
5063,9
5064,2
5065,9
5066,8
5067,3
5068,4
5069,6
5070,3
5071,4
5072,3
5073,4
5074,3
5075,1
5076,3
5077,5
5078,0
5079,1
5080,6
5081,6
5082,9
5083,0
5084,8
5085,4
5086,1
5087,8
5088,9
5089,8
5090,6
5091,4
5092,8
5093,0
5094,2
5095,5
5096,5
5097,5
5098,5
5099,6
5100,6
5101,2
5102,0
5103,5
5104,7
5105,7
5106,6
5107,8
5108,1
5109,6
5110,5
5111,9
5112,1
5113,2
5114,3
5115,4
5116,9
5117,6
5118,2
5119,2
5120,5
5121,0
5122,7
5123,4
5124,4
5125,9
5126,6
5127,3
5128,2
5129,8
5130,4
5131,2
5132,0
5133,0
5134,7
5135,3
5136,1
5137,1
5138,5
5139,7
5140,6
5141,9
5142,8
5143,3
5144,2
5145,6
5146,3
5147,6
5148,6
5149,8
5150,5
5151,6
5152,4
5153,5
5154,5
5155,5
5156,7
5157,5
5158,1
5159,4
5160,4
5161,3
5162,3
5163,0
5164,2
5165,3
5166,3
5167,2
5168,6
5169,5
5170,3
5171,1
5172,4
5173,3
5174,4
5175,5
5176,3
5177,8
5178,1
5179,2
5180,4
5181,8
5182,9
5183,3
5184,8
5185,0
5186,7
5187,4
5188,5
5189,8
5190,4
5191,2
5192,5
5193,2
5194,1
5195,2
5196,9
5197,8
5198,3
5199,8
5200,2
5201,1
5202,6
5203,4
5204,2
5205,4
5206,6
5207,9
5208,4
5209,7
5210,2
5211,7
5212,9
5213,9
5214,3
5215,9
5216,8
5217,4
5218,0
5219,9
5220,5
5221,0
5222,4
5223,0
5224,9
5225,4
5226,6
5227,6
5228,1
5229,7
5230,9
5231,9
5232,3
5233,3
5234,4
5235,9
5236,4
5237,9
5238,6
5239,3
5240,0
5241,7
5242,7
5243,7
5244,3
5245,4
5246,3
5247,2
5248,8
5249,0
5250,2
5251,0
5252,4
5253,4
5254,5
5255,2
5256,0
5257,5
5258,3
5259,7
5260,6
5261,7
5262,6
5263,6
5264,1
5265,2
5266,4
5267,1
5268,0
5269,4
5270,9
5271,6
5272,0
5273,6
5274,0
5275,3
5276,6
5277,7
5278,3
5279,5
5280,8
5281,0
5282,0
5283,5
5284,0
5285,6
5286,4
5287,0
5288,8
5289,7
5290,9
5291,6
5292,3
5293,9
5294,7
5295,5
5296,7
5297,7
5298,2
5299,6
5300,0
5301,2
5302,8
5303,2
5304,7
5305,4
5306,1
5307,9
5308,6
5309,7
5310,9
5311,2
5312,0
5313,7
5314,9
5315,3
5316,1
5317,5
5318,5
5319,5
5320,2
5321,1
5322,6
5323,5
5324,4
5325,7
5326,1
5327,4
5328,5
5329,8
5330,5
5331,3
5332,6
5333,6
5334,4
5335,9
5336,4
5337,5
5338,9
5339,3
5340,8
5341,2
5342,7
5343,2
5344,2
5345,2
5346,7
5347,6
5348,6
5349,3
5350,9
5351,3
5352,9
5353,0
5354,2
5355,2
5356,4
5357,1
5358,0
5359,4
5360,8
5361,3
5362,9
5363,3
5364,1
5365,5
5366,7
5367,6
5368,1
5369,3
5370,8
5371,5
5372,3
5373,0
5374,6
5375,4
5376,6
5377,0
5378,1
5379,0
5380,6
5381,0
5382,4
5383,2
5384,0
5385,2
5386,9
5387,7
5388,4
5389,9
5390,9
5391,1
5392,7
5393,3
5394,7
5395,0
5396,4
5397,5
5398,0
5399,0
5400,4
5401,5
5402,2
5403,5
5404,3
5405,0
5406,3
5407,3
5408,1
5409,8
5410,2
5411,4
5412,4
5413,0
5414,2
5415,5
5416,5
5417,1
5418,2
5419,5
5420,5
5421,0
5422,8
5423,3
5424,3
5425,2
5426,3
5427,6
5428,1
5429,7
5430,1
5431,0
5432,6
5433,8
5434,2
5435,3
5436,0
5437,6
5438,7
5439,2
5440,6
5441,9
5442,8
5443,1
5444,7
5445,7
5446,9
5447,4
5448,8
5449,3
5450,1
5451,6
5452,9
5453,3
5454,1
5455,8
5456,7
5457,8
5458,3
5459,8
5460,0
5461,3
5462,1
5463,5
5464,0
5465,3
5466,0
5467,7
5468,0
5469,8
5470,5
5471,3
5472,6
5473,2
5474,7
5475,5
5476,0
5477,5
5478,5
5479,0
5480,6
5481,4
5482,6
5483,3
5484,0
5485,1
5486,4
5487,7
5488,7
5489,8
5490,4
5491,3
5492,2
5493,9
5494,1
5495,6
5496,4
5497,6
5498,3
5499,1
5500,4
5501,8
5502,0
5503,3
5504,5
5505,7
5506,5
5507,3
5508,8
5509,0
5510,1
5511,9
5512,2
5513,3
5514,3
5515,2
5516,2
5517,6
5518,8
5519,8
5520,4
5521,4
5522,4
5523,9
5524,0
5525,4
5526,7
5527,0
5528,3
5529,6
5530,4
5531,7
5532,8
5533,3
5534,4
5535,5
5536,1
5537,7
5538,3
5539,8
5540,9
5541,3
5542,0
5543,1
5544,2
5545,9
5546,1
5547,5
5548,1
5549,5
5550,6
5551,8
5552,4
5553,1
5554,9
5555,2
5556,6
5557,0
5558,3
5559,3
5560,9
5561,7
5562,7
5563,1
5564,4
5565,8
5566,2
5567,3
5568,6
5569,8
5570,4
5571,9
5572,1
5573,8
5574,7
5575,1
5576,1
5577,7
5578,0
5579,3
5580,9
5581,4
5582,2
5583,8
5584,5
5585,6
5586,2
5587,3
5588,0
5589,8
5590,8
5591,7
5592,0
5593,1
5594,3
5595,9
5596,2
5597,8
5598,2
5599,5
5600,2
5601,5
5602,6
5603,3
5604,9
5605,1
5606,7
5607,4
5608,2
5609,5
5610,8
5611,7
5612,7
5613,5
5614,3
5615,9
5616,7
5617,6
5618,7
5619,5
5620,5
5621,3
5622,0
5623,7
5624,1
5625,4
5626,9
5627,8
5628,6
5629,4
5630,7
5631,5
5632,8
5633,5
5634,6
5635,2
5636,4
5637,4
5638,2
5639,8
5640,7
5641,7
5642,3
5643,3
5644,8
5645,8
5646,8
5647,2
5648,7
5649,9
5650,8
5651,9
5652,3
5653,2
5654,7
5655,5
5656,1
5657,2
5658,8
5659,4
5660,6
5661,7
5662,1
5663,8
5664,5
5665,9
5666,2
5667,8
5668,0
5669,5
5670,8
5671,6
5672,3
5673,1
5674,1
5675,1
5676,5
5677,1
5678,1
5679,6
5680,1
5681,1
5682,3
5683,7
5684,0
5685,5
5686,3
5687,4
5688,7
5689,8
5690,7
5691,9
5692,5
5693,9
5694,2
5695,9
5696,8
5697,2
5698,0
5699,6
5700,2
5701,0
5702,2
5703,2
5704,9
5705,2
5706,2
5707,1
5708,7
5709,6
5710,3
5711,0
5712,0
5713,4
5714,6
5715,2
5716,7
5717,2
5718,5
5719,2
5720,7
5721,1
5722,6
5723,0
5724,5
5725,9
5726,2
5727,2
5728,4
5729,3
5730,7
5731,7
5732,2
5733,6
5734,8
5735,0
5736,4
5737,2
5738,7
5739,2
5740,7
5741,4
5742,8
5743,8
5744,9
5745,8
5746,6
5747,2
5748,3
5749,5
5750,4
5751,4
5752,6
5753,7
5754,2
5755,6
5756,2
5757,6
5758,6
5759,4
5760,3
5761,2
5762,7
5763,7
5764,7
5765,5
5766,9
5767,5
5768,7
5769,5
5770,9
5771,0
5772,8
5773,0
5774,1
5775,6
5776,9
5777,5
5778,4
5779,5
5780,9
5781,5
5782,4
5783,1
5784,4
5785,7
5786,3
5787,0
5788,6
5789,3
5790,9
5791,9
5792,9
5793,3
